text,label
"মুরতাদ বলে কি...?? ধর্ম যার যার উৎসব সবার😡। তাহলে আমি বলবো।,,বউ যার যার অধিকার সবার✊।বিয়ে যার যার বাসর রাত সবার ✊। পুকুর যার যার মাছ সবার✊।দোকান যার যার মাল সবার ✊। গাছ যার যার ফল সবার✊। ধর্ম যার উৎসব ও তার ✊✊✊।",1
ঘরে কাম কাজ নাই স্বামীর সেবা করে না। আবার নামছে হরতালে। নারীবাদী কি যে।,1
"ইসলামিক নিউজ করার জন্য ধন্যবাদ আমি আপনাদের নিউজ কন্টিনিউ দেখি,",0
"কোরআন অবমাননা করাীদের নিয়ে কোন কথা বললি না কেন, ওই কুওার বাচ্চা 😡😡",1
"জাতি জানতে চায় নারাইগঞ্জ সাতজন কে মারছিলো,,নূর হোসেন আওয়ামী লীগ বড় বড় নেতারা জরিত এটা বিচার কি পাবে জনগণ",0
"বাংলাদেশের সরকার এগুলা দেখে না, না কি দেখেও না দেখার ভান করে। সময় হলে নিজের বিচার একদিন নিজেই পাবে",0
চট্টগ্রামে এক কিলোমিটার দীর্ঘ প্রতিবাদ মিছিল,0
গুজব বলে শাক দিয়ে মাছ ডাকতে চাইতেছেন মনে হচ্ছে,1
এই কুলাঙ্গারটাকে গ্রেফতার করে ওর বিচিতে দুটো ইট বেধে ঝুলিয়ে দিন!!😠😡,1
সমস্যা নাই ত।। কই কোন মুসলিম কিছু বলে আর ভাই আপনার নিজের ধর্ম বই গুলো একটু পড়েন ঐ খানে মহিলাদের ঘোমটা দেওয়া কথা বলা আছে,0
"মুসলমানের নাক মুসমানরাই কটলো, নিজেদের কোরান নিজেরাই অবমাননা কররো, হা, হা, হা, এখন বড় বড় কমেন্ট দাতা গুলো কই",1
"সম্রাট শাহজাহান, সম্রাট আকবর, সম্রাট বাবর তোমাদের উপর জোর পূর্বক কোন কিছু চাপিয়ে দেয়নি । কারণ তারা ছিলো মুসলমান।",0
ধন্যবাদ আপরাদের,0
আমি একজন মুসলিম প্লিজ জাদের সাথে এগুলো হয়েছে তাদের কাছে মুসলিমদের হয়ে আমি খমা চাইছি আমাদের ধর্ম শিক্ষা দেইনি যে তুমি কোন হিন্দু কে মারতে পারলে তুমি জান্নাত বাসি হবে আসলে জারা এগুলো করে তারা মুসলিম ধর্মের ক্ষতি করছে।,0
